"predictor","real_mean","perm_mean","real_std","perm_std","real_vs_perm_right_p","real_vs_perm_both_p","real_vs_perm_left_p","real_vs_perm_t","real_vs_perm_right_padj","real_vs_perm_both_padj","real_vs_perm_left_padj"
"ITG_L_to_LFOG_L",-0.007709421061743199,-0.0006456037146779788,0.005341552162526116,0.017971421357544932,1.0,8.801643162429665e-31,4.4008215812148325e-31,-11.93297255339057,"1.0","1.950685368975311e-30","1.6384353728623566e-30"
"PHG_L_to_LFOG_L",5.906958496607421e-5,8.993423099449625e-5,0.0003551136247515945,0.001689170538878921,0.7133995676249515,0.573200864750097,0.2866004323750485,-0.5635294694872419,"1.0","0.5914884297271689","0.5259422828159135"
"ENT_L_to_LFOG_L",8.199155172386829e-5,-4.025632536413612e-6,5.0289280010052294e-5,0.0001543485723088931,4.646117645803441e-57,9.292235291606882e-57,1.0,16.93675128834624,"4.57974453657794e-56","3.801368982930306e-56","1.0"
"FuG_L_to_LFOG_L",0.0009878187605873202,0.0007869902778873046,0.0032355214549268986,0.013748428112117766,0.3256840763901124,0.6513681527802248,0.6743159236098877,0.4519985424547173,"0.760909749579608","0.668152664150181","1.0"
"SOG_L_to_LFOG_L",0.0003495716890242814,-3.5030491127363857e-5,0.0009125845069118031,0.0031562726823275928,9.172302168144545e-5,0.0001834460433628909,0.9999082769783185,3.754868572404232,"0.0002689329389243514","0.00022416370115772383","1.0"
"MOG_L_to_LFOG_L",-0.0036956976774790455,0.00018554715384397206,0.002116911503215596,0.006768592854488197,1.0,2.1179083693757622e-60,1.0589541846878811e-60,-17.565651612675502,"1.0","9.53058766219093e-60","8.118648749273755e-60"
"IOG_L_to_LFOG_L",-0.004006570673897764,0.0006272395532398047,0.0021010177219765724,0.008627092877984492,1.0,2.4944159847669034e-54,1.2472079923834517e-54,-16.510212360325273,"1.0","9.816427924843136e-54","8.328130787850791e-54"
"Cu_L_to_LFOG_L",-0.000319079661960402,-0.00010809757509871615,0.001193423420205982,0.004511847386038476,0.9255730678992509,0.1488538642014983,0.07442693210074915,-1.4447066717751067,"1.0","0.16048307234224035","0.14186348936330637"
"LG_L_to_LFOG_L",-0.005800959232816309,0.0001598127106288242,0.0064163554014190554,0.023309362440890824,0.9999999999999969,6.344681264476028e-15,3.172340632238014e-15,-7.919064139725874,"1.0","1.0276596414292158e-14","8.663252122338639e-15"
"rostral_ACC_L_to_LFOG_L",0.0018860461090993135,4.151463948662271e-5,0.0007870823050605323,0.0020238435735536174,3.318483962943383e-122,6.636967925886766e-122,1.0,27.132054161302253,"2.0203711186155302e-120","1.34691407907702e-120","1.0"
"subcallosal_ACC_L_to_LFOG_L",-0.000633032109343043,-3.209480529130149e-5,0.0004186318899709838,0.0018571553460896772,1.0,1.9790398903538854e-22,9.895199451769427e-23,-9.981542687171958,"1.0","3.7174342767990406e-22","3.1034943735095018e-22"
"subgenual_ACC_L_to_LFOG_L",-0.00016235897789284264,-1.0958163567284224e-5,0.0003111362215219731,0.0011479741712515314,0.9999701510334713,5.9697933057320854e-5,2.9848966528660427e-5,-4.031256425403059,"1.0","7.41745026582558e-5","6.317726044409723e-5"
"dorsal_ACC_L_to_LFOG_L",0.0001287326149741959,4.638439504809274e-6,0.0001933812501468689,0.0006664228067504933,7.75262166654163e-9,1.550524333308326e-8,0.9999999922473783,5.702903286873373,"2.6308076802854383e-8","2.159882483141477e-8","1.0"
"PCC_L_to_LFOG_L",0.0002660243751533679,5.2760277704768276e-5,0.0006799171072988308,0.00217526878842941,0.00167658592018677,0.00335317184037354,0.9983234140798132,2.940423972436785,"0.004639749805864458","0.003917079971542454","1.0"
"Ins_L_to_LFOG_L",0.0474824817630535,-0.0001856000355394813,0.032987306159921556,0.11777883298552899,2.3559730506434018e-33,4.7119461012868036e-33,1.0,12.42295817325423,"1.3699056783235511e-32","1.103362944532091e-32","1.0"
"Amyg_L_to_LFOG_L",0.0002887398112566987,0.0007746496477518471,0.002531146982819013,0.00786101752975318,0.9700293736651061,0.059941252669787816,0.029970626334893908,-1.8833647471205355,"1.0","0.06642312260517172","0.058307515519953376"
"Hippo_L_to_LFOG_L",-0.002908776996394066,0.000143132662072205,0.002221688584756805,0.0075924665088898105,1.0,1.0087545619920765e-32,5.0437728099603825e-33,-12.35252354222846,"1.0","2.33570687172662e-32","1.9625206234244347e-32"
"Caud_L_to_LFOG_L",0.014212919113803592,-0.00104178137132112,0.0078027413659589595,0.025496280289844433,1.906180767156705e-63,3.81236153431341e-63,1.0,18.031881699696466,"2.216738307873247e-62","1.8524855342790515e-62","1.0"
"Put_L_to_LFOG_L",6.904457164521707e-5,-0.0032515777609713106,0.023740880260986107,0.09611875631956034,0.14541689609772074,0.2908337921954415,0.8545831039022793,1.0568538453345107,"0.35496813080457773","0.3090482288729794","1.0"
"GP_L_to_LFOG_L",0.0008766889640069374,-0.00011885122224083983,0.004433358888439461,0.0173772925172939,0.039884667399577564,0.07976933479915513,0.9601153326004224,1.7538121237999922,"0.10192748335447599","0.08755170892590197","1.0"
"Thal_L_to_LFOG_L",-0.00463179343606101,0.0006787483856427163,0.003963239374860508,0.01256186269632128,1.0,7.58977819883238e-35,3.79488909941619e-35,-12.800104755145062,"1.0","1.8570733890760076e-34","1.5586151658316493e-34"
"PIns_L_to_LFOG_L",-0.002487121854256004,0.002513093232963709,0.010184498731320138,0.03085334406948835,0.999999158011538,1.683976923910223e-6,8.419884619551115e-7,-4.8168826502803475,"1.0","2.2259465086169617e-6","1.8821988296404762e-6"
"PSTG_L_to_LFOG_L",-0.0018571466826633257,1.5622871462285107e-5,0.0014594064702945012,0.004730046452568381,1.0,9.403240554569854e-31,4.701620277284927e-31,-11.92668444041641,"1.0","2.0795628149529487e-30","1.7441494577024728e-30"
"PSMG_L_to_LFOG_L",-0.007237609711419066,0.0020470854720638096,0.008084850737911337,0.024149488242041828,1.0,1.045320341791289e-28,5.226601708956445e-29,-11.47209160131093,"1.0","2.2170216265450497e-28","1.839977132234667e-28"
"PSIG_L_to_LFOG_L",0.0018173454140331695,0.0011262252995712918,0.003768454088813882,0.012506522680745038,0.04731308721338834,0.09462617442677668,0.9526869127866117,1.6730721501691719,"0.11943669577038275","0.10320135988589448","1.0"
"RG_L_to_MFOG_L",0.03129550576667438,0.004032864925963498,0.021512380412570642,0.07810341551540176,1.3696648292777224e-25,2.739329658555445e-25,1.0,10.680437620974171,"6.655413607053722e-25","5.390125849058717e-25","1.0"
"PoCG_L_to_MFOG_L",-0.00053293831716838,2.3902154645887122e-5,0.0002051691575213279,0.0006739178847352007,1.0,2.002529704875378e-107,1.001264852437689e-107,-24.985405123581987,"1.0","2.8392030747205703e-106","2.2049130261127833e-106"
"PrCG_L_to_MFOG_L",-0.00014092202352844875,1.7596443356604195e-5,0.0003179441663727964,0.0012231873960390004,0.9999636876282423,7.262474351538485e-5,3.631237175769243e-5,-3.984202853166009,"1.0","8.991221236653509e-5","7.654440889859808e-5"
"SPG_L_to_MFOG_L",-8.481977770063382e-6,-1.0520210644442242e-5,0.0002510113541190417,0.0008026891224829595,0.46950857676904323,0.9390171535380865,0.5304914232309568,0.07652448959753944,"1.0","0.9540081720857186","0.956548123770105"
"SMG_L_to_MFOG_L",-0.00017624779330822912,2.7952698442403433e-5,0.00028131599787976967,0.0013212147081586175,0.9999990229347813,1.954130437320068e-6,9.77065218660034e-7,-4.786405100122417,"1.0","2.579751278860039e-6","2.179445045933481e-6"
"AG_L_to_MFOG_L",7.21652734736064e-5,9.652028292705137e-6,0.0005802958735977291,0.00257159943433887,0.2259327155989324,0.4518654311978648,0.7740672844010676,0.7526036348449266,"0.5388026742969932","0.4719280739553886","1.0"
"PrCu_L_to_MFOG_L",-0.00015008036737692754,4.4327046272317986e-5,0.0006909094156353914,0.003017253619617643,0.9765749840340435,0.046850031931912985,0.023425015965956492,-1.990118997255442,"1.0","0.05219567604900962","0.04574507834861315"
"STG_L_to_MFOG_L",-0.02586694337423371,0.0027198772007558047,0.01823435552259948,0.060338013101801806,1.0,2.836814985197757e-43,1.4184074925988786e-43,-14.479565672435275,"1.0","8.437079050803674e-43","7.16122807238946e-43"
"STG_L_pole_to_MFOG_L",-0.005608697995750212,0.0037137212791476877,0.00899034361935602,0.030488990639368805,1.0,5.665727438874608e-20,2.832863719437304e-20,-9.348077439369858,"1.0","1.0092991220714663e-19","8.329585084140937e-20"
"MTG_L_to_MFOG_L",-0.010358326164190664,0.0009902354321016766,0.01167248152344701,0.03735513009061702,1.0,2.933062814066697e-19,1.4665314070333485e-19,-9.15732318093848,"1.0","5.162789137005155e-19","4.2517087010630693e-19"
"MTG_L_pole_to_MFOG_L",-0.0060471438573201555,0.0003481234717299502,0.00915089386401263,0.027906213076436474,0.9999999999945672,1.0865438888772299e-11,5.432719444386149e-12,-6.875557841917736,"1.0","1.627457199693101e-11","1.3917981744900159e-11"
"ITG_L_to_MFOG_L",-0.005601892941907043,0.00017440732451600317,0.005353365292129423,0.021178115856752618,0.9999999999999999,1.6759662204259643e-16,8.379831102129821e-17,-8.387588895966152,"1.0","2.806836631295911e-16","2.3504404310851935e-16"
"PHG_L_to_MFOG_L",-0.0013698450252599542,0.00011186811352349878,0.0005963062316489049,0.0019162651461107202,1.0,6.857219897844739e-97,3.4286099489223696e-97,-23.39769446167578,"1.0","7.2420638717033724e-96","5.914352161891088e-96"
"ENT_L_to_MFOG_L",0.0,0.0,0.0,0.0,NaN,1.0,NaN,NaN,"1.0","1.0","1.0"
"FuG_L_to_MFOG_L",-0.0053400182215366495,0.0003983187826961178,0.004432488664861684,0.01727598657824108,1.0,1.542306659654213e-23,7.711533298271065e-24,-10.256946280668336,"1.0","2.945179691406108e-23","2.4558267580647852e-23"
"SOG_L_to_MFOG_L",-0.0008416769608285921,4.781672932282323e-5,0.0006729247551391926,0.002356027060980607,1.0,1.7913626805702845e-29,8.956813402851423e-30,-11.643851694786218,"1.0","3.870689716889863e-29","3.2077169107097655e-29"
"MOG_L_to_MFOG_L",-0.004489979430486156,0.00022793975165947078,0.0024208631053826827,0.00695799511054362,1.0,1.6170478148197858e-78,8.085239074098929e-79,-20.545527858111633,"1.0","1.1308408704989719e-77","9.298024935213768e-78"
"IOG_L_to_MFOG_L",-0.0045558681825599336,0.0004381230404233387,0.002260006412279639,0.007896196419288822,1.0,6.434735877269359e-72,3.2173679386346797e-72,-19.484299405877707,"1.0","3.741545861221229e-71","3.2018998235450897e-71"
"Cu_L_to_MFOG_L",-0.001234931390062896,3.510143653222053e-5,0.0007967175153451874,0.0026247466910327443,1.0,2.2354884353885866e-45,1.1177442176942933e-45,-14.878860289946058,"1.0","7.054056495814594e-45","5.963223017080379e-45"
"LG_L_to_MFOG_L",-0.011738261132992062,0.000421118693326625,0.009067194880668336,0.02812728568880184,1.0,6.5155519291959175e-37,3.2577759645979588e-37,-13.225240815437493,"1.0","1.6650854930167344e-36","1.4049158847328697e-36"
"rostral_ACC_L_to_MFOG_L",0.001115696803811782,2.9160472561878912e-5,0.0006638008171135423,0.0018721417617329165,5.74311178126631e-60,1.148622356253262e-59,1.0,17.439839364470735,"6.127959477949104e-59","4.995059406395488e-59","1.0"
"subcallosal_ACC_L_to_MFOG_L",-0.0010427467569106346,0.00011340072157234752,0.0008422696252213593,0.003422794287733,1.0,2.724846867027409e-24,1.3624234335137045e-24,-10.440724644090118,"1.0","5.251799827510928e-24","4.406588292770888e-24"
"subgenual_ACC_L_to_MFOG_L",-0.007611427399009893,-0.0005712279641438402,0.007866812363809534,0.028609619386471684,0.9999999999999385,1.22925028896933e-13,6.14625144484665e-14,-7.518660818826817,"1.0","1.9247716325011446e-13","1.6311205757477648e-13"
"dorsal_ACC_L_to_MFOG_L",0.0017403485821909808,2.946031577401198e-5,0.0010858253169382152,0.002560602199480428,8.33780186428144e-74,1.667560372856288e-73,1.0,19.741604825569482,"1.198559017990457e-72","9.976445005238485e-73","1.0"
"PCC_L_to_MFOG_L",0.0006153152057315792,6.546537504793947e-5,0.0008342511553024371,0.0025916237436459204,1.1350327344878798e-10,2.2700654689757597e-10,0.9999999998864968,6.407859640991342,"3.968780000658634e-10","3.276872748103084e-10","1.0"
"Ins_L_to_MFOG_L",0.008965256326313946,0.0009012881447865853,0.004069891992247403,0.014264420926489777,1.1684215860557843e-59,2.3368431721115685e-59,1.0,17.386845663544545,"1.2339962669058538e-58","1.0077636179731139e-58","1.0"
"Amyg_L_to_MFOG_L",0.002029993369901142,0.00204918501832334,0.004691029651202393,0.014938225611078408,0.5158014021582729,0.9683971956834543,0.48419859784172714,-0.039628534815440174,"1.0","0.9797566935800344","0.8792027171336625"
"Hippo_L_to_MFOG_L",-0.009180958489776242,0.00036621800195599675,0.006129323535212852,0.01713714857356624,1.0,1.4200390145039708e-56,7.100195072519854e-57,-16.9046160268368,"1.0","5.786379448864606e-56","4.932014698025537e-56"
"Caud_L_to_MFOG_L",0.01274522992275442,0.0008882258088686833,0.019777200032008276,0.07621005997432334,1.353284548904325e-6,2.70656909780865e-6,0.9999986467154511,4.71907565781564,"4.349843192906759e-6","3.5504423526387236e-6","1.0"
"Put_L_to_MFOG_L",-0.02051523220158464,0.0013868801687987764,0.02817690448207187,0.10020672055481487,0.9999999999726333,5.4733323006479196e-11,2.7366661503239598e-11,-6.630345747241941,"1.0","8.012586889915978e-11","6.808772753810814e-11"
"GP_L_to_MFOG_L",0.0032773152674421715,0.00021079317629679007,0.0024796222799081816,0.006530321605900398,8.800698556193909e-42,1.7601397112387817e-41,1.0,14.13358476161364,"6.113236916550802e-41","4.991081098992162e-41","1.0"
"Thal_L_to_MFOG_L",-0.0021713684153037297,5.795263189892914e-5,0.0010415242204584682,0.002638842110175898,1.0,2.2338843050564136e-109,1.1169421525282068e-109,-25.276941463085763,"1.0","3.450851127960281e-108","2.6884537857364974e-108"
"PIns_L_to_MFOG_L",-0.017908203308804355,0.000677467952650779,0.011495491618624537,0.03224721435649501,1.0,7.401990741732115e-60,3.700995370866058e-60,-17.472582267792426,"1.0","3.232514944174152e-59","2.716688091380404e-59"
"PSTG_L_to_MFOG_L",-0.00013130500393326018,1.2809580525351108e-5,0.0002558130638723545,0.000946804637406602,0.9999983101197017,3.3797605965288188e-6,1.6898802982644094e-6,-4.672672937313658,"1.0","4.422316330477026e-6","3.737235275007829e-6"
"PSMG_L_to_MFOG_L",-0.007449359992546193,0.0008280723233300122,0.004954161050485069,0.015574071093984789,1.0,1.8456877886541253e-52,9.228438943270627e-53,-16.177689164831797,"1.0","6.774066883890141e-52","5.824045308710426e-52"
"PSIG_L_to_MFOG_L",-0.0016381684801614414,0.0004048629435975159,0.0016920954124045849,0.006346672022026603,1.0,6.127453019596702e-22,3.063726509798351e-22,-9.857620005598902,"1.0","1.1324846205861763e-21","9.3815294013056e-22"
"PoCG_L_to_RG_L",-0.00047178645331638456,9.619350552830395e-6,0.0004202227199436936,0.001191216615328653,1.0,5.419122519681927e-32,2.7095612598409633e-32,-12.19591929473247,"1.0","1.2463981795268431e-31","1.0464163820654466e-31"
"PrCG_L_to_RG_L",0.0018053976550432343,0.00018206265111454285,0.0016391375531622846,0.0041669839287616535,5.183703607588038e-29,1.0367407215176075e-28,1.0,11.472898588518623,"2.7655325947699066e-28","2.203340137106209e-28","1.0"
"SPG_L_to_RG_L",0.0022613771259450102,-8.794998056210751e-5,0.001575549835420357,0.003973911925877366,1.7508333090460275e-59,3.501666618092055e-59,1.0,17.356630726778437,"1.8121124748626383e-58","1.4914505965947642e-58","1.0"
"SMG_L_to_RG_L",0.00038952796956173935,2.3575639407283248e-5,0.000440414672141252,0.0011978219232048608,1.9211953800817438e-19,3.8423907601634876e-19,1.0,9.125680618324356,"8.534065314955385e-19","6.729059960692402e-19","1.0"
"AG_L_to_RG_L",-0.0009025549831157697,4.830702425062446e-5,0.0005559764709833702,0.0018771613441798411,1.0,9.360456818689218e-47,4.680228409344609e-47,-15.13683113628011,"1.0","3.046563775894132e-46","2.5766151083359945e-46"
"PrCu_L_to_RG_L",0.0025276171400658563,-3.473561604223347e-5,0.0013160174793774395,0.0031146025482118624,1.9895825575672484e-103,3.9791651151344967e-103,1.0,24.340815964509744,"6.642638538974523e-102","4.902899874005005e-102","1.0"
"STG_L_to_RG_L",-0.05963939540664253,0.0005146805401745233,0.025554836999699026,0.07663667205816597,1.0,2.4025495569549396e-98,1.2012747784774698e-98,-23.618722025195204,"1.0","2.645360416434428e-97","2.1436541305589332e-97"
"STG_L_pole_to_RG_L",-0.0112885430129305,0.002887571825906009,0.009463707285044323,0.027192408488478596,1.0,2.4898289977606448e-49,1.2449144988803224e-49,-15.611783391011247,"1.0","8.504861427994281e-49","7.36278003623505e-49"
"MTG_L_to_RG_L",-0.007453798833364724,0.0006331889172272439,0.011339245853678336,0.035951140756843844,0.9999999999832344,3.353121817358472e-11,1.676560908679236e-11,-6.705483587859999,"1.0","4.9226681999518e-11","4.1914022716980906e-11"
"MTG_L_pole_to_RG_L",0.0014456969364237337,-8.105748178341199e-6,0.010125610799736973,0.030384840442506916,0.07830234437490659,0.15660468874981318,0.9216976556250934,1.4176503564801366,"0.1938825991101156","0.16831345052550015","1.0"
"ITG_L_to_RG_L",-0.011262170238835054,-0.0006777929034581526,0.009486699564758899,0.03123519525623079,1.0,1.1047217031496366e-23,5.523608515748183e-24,-10.292524307298466,"1.0","2.1134694320884915e-23","1.764486053641781e-23"
"PHG_L_to_RG_L",-0.001217116575074216,7.773967011288285e-5,0.0005247479405386501,0.0021670483621641194,1.0,4.1133440453759665e-64,2.0566720226879832e-64,-18.194687554562087,"1.0","2.0272909937924406e-63","1.7447996258049695e-63"
"ENT_L_to_RG_L",8.807054255675038e-5,-4.250860770444147e-6,5.749342404501e-5,0.00017866209271547446,3.5915397723237796e-50,7.183079544647559e-50,1.0,15.710246891597537,"2.904096612777431e-49","2.4617507710961004e-49","1.0"
"FuG_L_to_RG_L",-0.0024849087511245624,0.0007681640526738128,0.003335577972603015,0.011892825945207743,0.9999999999999999,2.4333934795931426e-16,1.2166967397965713e-16,-8.340536961567803,"1.0","4.023262382394413e-16","3.3851643163694927e-16"
"SOG_L_to_RG_L",0.0016591925172409253,-1.055978058352621e-5,0.0011421772237695882,0.0030678071655689124,7.066227774212745e-53,1.413245554842549e-52,1.0,16.198428074703603,"6.197920123991687e-52","5.2239612473644224e-52","1.0"
"MOG_L_to_RG_L",-0.0017499485131250972,0.00024345831964545293,0.00247425281796051,0.008103826249759768,0.9999999999999216,1.5687646380798738e-13,7.843823190399369e-14,-7.484898486915683,"1.0","2.448976471210663e-13","2.0710094393018743e-13"
"IOG_L_to_RG_L",-0.009448203413408974,0.0006688817744659151,0.00469181544595661,0.013423874090311417,1.0,4.599621338541418e-91,2.299810669270709e-91,-22.506547016669217,"1.0","4.367530353569144e-90","3.5004471216105644e-90"
"Cu_L_to_RG_L",-0.0006875155358084112,1.72015024121234e-5,0.0011243554255682743,0.0035779208042151433,0.9999999986189207,2.7621586168412292e-9,1.3810793084206146e-9,-5.999640888562876,"1.0","3.900183040150985e-9","3.308835843091056e-9"
"LG_L_to_RG_L",-0.004345692013531911,0.00046043331368018626,0.005001902225843582,0.01713393492405716,1.0,2.2096850780456046e-17,1.1048425390228023e-17,-8.639468715429976,"1.0","3.730871216602285e-17","3.115836588252317e-17"
"rostral_ACC_L_to_RG_L",0.0400518625593909,-0.003467885589779595,0.019356090716490682,0.04280800853698076,1.4559705623740027e-138,2.9119411247480054e-138,1.0,29.527495033284005,"1.5069295320570928e-136","9.132906254891471e-137","1.0"
