,abs_coef,coef,edge_conn,name
12727,8.95160513163e-05,8.95160513163e-05,138_179,CGC_L--LV_temporal_R
12728,8.95157474009e-05,-8.95157474009e-05,98_120,Midbrain_L--PCR_L
12729,8.94961826777e-05,-8.94961826777e-05,59_72,LG_R--Amyg_L
12730,8.94713442184e-05,8.94713442184e-05,29_113,SMG_R--Pons_R
12731,8.94679975054e-05,8.94679975054e-05,12_80,IFG_orbitalis_L--GP_L
12732,8.94667324655e-05,8.94667324655e-05,110_123,ML_L--GCC_R
12733,8.93681974962e-05,-8.93681974962e-05,6_110,MFG_L--ML_L
12734,8.93635104836e-05,8.93635104836e-05,20_26,RG_L--SPG_L
12735,8.9359471041e-05,8.9359471041e-05,10_36,IFG_opercularis_L--STG_L_pole
12736,8.93375120458e-05,8.93375120458e-05,0_16,SFG_L--LFOG_L
12737,8.92653728079e-05,8.92653728079e-05,96_110,CP_L--ML_L
12738,8.9205198286e-05,-8.9205198286e-05,147_149,IFO_R--PTR_R
12739,8.91619140321e-05,-8.91619140321e-05,135_145,RLIC_R--Fx_R
12740,8.91596779932e-05,8.91596779932e-05,32_105,PrCu_L--MCP_R
12741,8.91387480708e-05,8.91387480708e-05,115_174,Medulla_R--LV_temporal_L
12742,8.90762072984e-05,-8.90762072984e-05,6_141,MFG_L--CGH_R
12743,8.90621254032e-05,-8.90621254032e-05,81_119,GP_R--SCR_R
12744,8.90532702222e-05,8.90532702222e-05,27_49,SPG_R--FuG_R
