"coef","pvalue","tscore","edge","edge_name","cor_coef","pvalue_adj"
8.590456612616748,0.220263334594552,1.2413647362601008,"x46_72","ENT_L -- Amyg_L",0.1729111666903564,"0.39570650739564"
-5.77261942118453,0.22095476041393933,-1.2394783386157968,"x40_183","MTG_L_pole -- PSTG_L",-0.17265624678734634,"0.39570650739564"
-189.64880428047744,0.2211544009583465,-1.2389344762955607,"x8_44","MFG_DPFC_L -- PHG_L",-0.17258274505768034,"0.39570650739564"
-5.391914164093649,0.22124532642567946,-1.2386868965879054,"x6_12","MFG_L -- IFG_orbitalis_L",-0.17254928428006783,"0.39570650739564"
10.112559163930115,0.2213662490648073,1.2383577543587725,"x36_44","STG_L_pole -- PHG_L",0.17250479927749016,"0.39570650739564"
-0.8942840570405751,0.2224164006501278,-1.2355048875117227,"x0_78","SFG_L -- Put_L",-0.17211917772659135,"0.3967171744640534"
-1.2735206400263452,0.22319313180325542,-1.233401187099563,"x48_52","FuG_L -- MOG_L",-0.17183477017452306,"0.3967171744640534"
-493.8125935064609,0.2232812984151632,-1.2331627377221004,"x40_64","MTG_L_pole -- subgenual_ACC_L",-0.1718025305504862,"0.3967171744640534"
-166.28134560014712,0.2234648432005248,-1.2326665575908518,"x40_62","MTG_L_pole -- subcallosal_ACC_L",-0.1717354425884521,"0.3967171744640534"
-208.6417600607417,0.22514423361746833,-1.2281405105276857,"x28_60","SMG_L -- rostral_ACC_L",-0.17112337061191277,"0.3990141811542461"
-2.644924805828109,0.22733201185736157,-1.222281436083759,"x30_38","AG_L -- MTG_L",-0.17033073477951025,"0.40136394490108723"
-308.581963120402,0.2273949191604894,-1.222113578452854,"x0_74","SFG_L -- Hippo_L",-0.17030802153890645,"0.40136394490108723"
-3.2290841310143907,0.22763346440283885,-1.2214773699630914,"x38_56","MTG_L -- Cu_L",-0.17022193209501651,"0.40136394490108723"
-2.2498388290569924,0.22808171468551158,-1.2202831936244756,"x34_40","STG_L -- MTG_L_pole",-0.1700603299259834,"0.40147036513521167"
